education,race,gender,age,income
11.0,16.0,1.0,34.0,1500.0
0.0,16.0,1.0,1.0,
8.0,4.0,2.0,28.0,1050.0
7.0,4.0,1.0,24.0,1200.0
3.0,4.0,1.0,10.0,
0.0,4.0,2.0,6.0,
0.0,4.0,2.0,2.0,
13.0,4.0,2.0,33.0,300.0
6.0,2.0,1.0,33.0,800.0
6.0,16.0,1.0,13.0,
2.0,4.0,1.0,10.0,
4.0,16.0,2.0,48.0,692.0
10.0,16.0,1.0,20.0,600.0
11.0,4.0,1.0,19.0,700.0
10.0,4.0,1.0,43.0,1000.0
6.0,4.0,2.0,36.0,268.0
10.0,4.0,1.0,16.0,
7.0,4.0,2.0,14.0,
5.0,4.0,1.0,12.0,
0.0,4.0,1.0,8.0,
0.0,4.0,2.0,6.0,
0.0,4.0,1.0,3.0,
0.0,4.0,1.0,0.0,
3.0,16.0,1.0,62.0,
0.0,16.0,2.0,51.0,622.0
11.0,16.0,2.0,24.0,900.0
3.0,16.0,2.0,48.0,
1.0,16.0,1.0,52.0,3000.0
,16.0,1.0,22.0,1000.0
11.0,16.0,2.0,21.0,800.0
9.0,16.0,2.0,15.0,150.0
8.0,16.0,2.0,21.0,250.0
5.0,4.0,1.0,23.0,1000.0
0.0,16.0,1.0,3.0,
5.0,4.0,2.0,34.0,622.0
7.0,4.0,2.0,16.0,
5.0,4.0,1.0,27.0,900.0
4.0,4.0,1.0,12.0,
0.0,4.0,2.0,64.0,622.0
0.0,16.0,1.0,67.0,922.0
15.0,16.0,2.0,28.0,622.0
,4.0,1.0,18.0,300.0
8.0,4.0,1.0,16.0,
11.0,4.0,2.0,19.0,
10.0,4.0,1.0,27.0,1200.0
0.0,4.0,2.0,0.0,
8.0,4.0,1.0,21.0,850.0
11.0,16.0,1.0,26.0,1700.0
7.0,4.0,2.0,30.0,800.0
11.0,4.0,1.0,44.0,500.0
4.0,4.0,2.0,11.0,
11.0,16.0,1.0,31.0,2480.0
8.0,4.0,2.0,28.0,622.0
0.0,4.0,1.0,5.0,
0.0,16.0,2.0,0.0,
4.0,4.0,1.0,39.0,682.0
10.0,16.0,2.0,39.0,620.0
11.0,4.0,1.0,18.0,622.0
10.0,4.0,2.0,16.0,
4.0,4.0,2.0,11.0,
8.0,4.0,2.0,23.0,622.0
8.0,4.0,1.0,28.0,900.0
8.0,4.0,2.0,26.0,
0.0,4.0,2.0,2.0,
11.0,4.0,2.0,50.0,102.0
8.0,16.0,1.0,21.0,
11.0,16.0,1.0,26.0,1300.0
11.0,16.0,2.0,33.0,1500.0
0.0,16.0,1.0,3.0,
11.0,4.0,2.0,27.0,1500.0
15.0,4.0,1.0,29.0,3500.0
0.0,4.0,2.0,5.0,
0.0,4.0,1.0,2.0,
4.0,4.0,2.0,74.0,622.0
1.0,4.0,1.0,52.0,622.0
5.0,4.0,1.0,50.0,700.0
5.0,4.0,1.0,39.0,800.0
11.0,4.0,2.0,26.0,134.0
4.0,16.0,1.0,28.0,1200.0
0.0,16.0,2.0,8.0,
0.0,16.0,2.0,4.0,
8.0,16.0,2.0,50.0,882.0
11.0,4.0,2.0,23.0,434.0
2.0,4.0,2.0,10.0,150.0
0.0,16.0,2.0,6.0,
0.0,16.0,1.0,1.0,
,4.0,2.0,37.0,724.0
5.0,4.0,1.0,15.0,
3.0,4.0,1.0,12.0,
11.0,4.0,2.0,36.0,700.0
5.0,4.0,2.0,15.0,
3.0,4.0,2.0,10.0,
0.0,4.0,2.0,4.0,
5.0,16.0,1.0,42.0,2500.0
8.0,4.0,2.0,41.0,
7.0,4.0,1.0,15.0,
4.0,4.0,2.0,12.0,
0.0,4.0,1.0,64.0,1244.0
11.0,16.0,1.0,25.0,1200.0
9.0,16.0,2.0,26.0,
0.0,16.0,2.0,1.0,
15.0,16.0,2.0,31.0,5300.0
0.0,16.0,2.0,2.0,
6.0,4.0,2.0,37.0,692.0
8.0,4.0,1.0,49.0,800.0
8.0,4.0,1.0,18.0,
0.0,4.0,1.0,1.0,
15.0,4.0,2.0,29.0,4500.0
11.0,16.0,1.0,32.0,1400.0
11.0,16.0,1.0,36.0,
11.0,4.0,2.0,38.0,734.0
2.0,4.0,2.0,10.0,
11.0,16.0,1.0,62.0,700.0
8.0,4.0,2.0,54.0,
8.0,16.0,1.0,47.0,1300.0
2.0,4.0,2.0,29.0,500.0
2.0,16.0,1.0,10.0,
1.0,2.0,2.0,31.0,200.0
5.0,2.0,1.0,32.0,800.0
5.0,2.0,1.0,17.0,300.0
2.0,2.0,1.0,12.0,
1.0,2.0,1.0,8.0,
0.0,2.0,1.0,6.0,
11.0,2.0,2.0,42.0,690.0
9.0,2.0,1.0,20.0,1000.0
0.0,4.0,2.0,70.0,1244.0
8.0,4.0,1.0,30.0,700.0
11.0,4.0,2.0,26.0,622.0
11.0,4.0,2.0,24.0,622.0
8.0,4.0,1.0,22.0,700.0
4.0,16.0,2.0,41.0,530.0
6.0,4.0,2.0,14.0,50.0
6.0,4.0,2.0,13.0,450.0
2.0,4.0,1.0,11.0,
1.0,16.0,1.0,9.0,
0.0,4.0,2.0,6.0,
0.0,16.0,2.0,1.0,
2.0,16.0,2.0,43.0,622.0
8.0,4.0,2.0,15.0,
5.0,2.0,1.0,33.0,800.0
9.0,4.0,2.0,33.0,1290.0
10.0,4.0,1.0,17.0,622.0
1.0,4.0,1.0,7.0,
0.0,16.0,1.0,35.0,1200.0
13.0,2.0,2.0,32.0,2300.0
4.0,4.0,1.0,10.0,
2.0,4.0,1.0,8.0,
0.0,4.0,1.0,62.0,622.0
0.0,4.0,2.0,65.0,1744.0
0.0,2.0,2.0,48.0,285.0
4.0,16.0,1.0,33.0,
4.0,2.0,1.0,21.0,622.0
5.0,2.0,2.0,13.0,
3.0,4.0,1.0,11.0,
11.0,16.0,1.0,33.0,2000.0
2.0,16.0,1.0,75.0,1022.0
2.0,16.0,2.0,72.0,622.0
4.0,16.0,1.0,54.0,3000.0
4.0,16.0,2.0,50.0,622.0
8.0,16.0,2.0,21.0,
0.0,16.0,1.0,18.0,
4.0,4.0,1.0,41.0,2100.0
14.0,4.0,2.0,42.0,1099.0
11.0,4.0,2.0,18.0,
11.0,16.0,1.0,17.0,
2.0,16.0,1.0,36.0,1000.0
7.0,16.0,2.0,36.0,
10.0,16.0,2.0,17.0,622.0
8.0,16.0,2.0,14.0,
0.0,16.0,2.0,5.0,
5.0,4.0,2.0,27.0,
4.0,4.0,2.0,56.0,622.0
10.0,4.0,1.0,35.0,800.0
6.0,4.0,2.0,32.0,
0.0,4.0,2.0,3.0,
4.0,16.0,1.0,35.0,1400.0
11.0,16.0,2.0,24.0,1100.0
7.0,4.0,2.0,27.0,134.0
11.0,4.0,1.0,36.0,1200.0
0.0,4.0,1.0,5.0,
0.0,4.0,1.0,64.0,622.0
2.0,4.0,2.0,45.0,622.0
13.0,4.0,2.0,20.0,
1.0,16.0,1.0,53.0,2000.0
4.0,16.0,2.0,51.0,
8.0,4.0,1.0,64.0,1120.0
7.0,4.0,2.0,38.0,
0.0,4.0,2.0,4.0,
0.0,4.0,2.0,3.0,
4.0,16.0,1.0,23.0,900.0
4.0,4.0,2.0,38.0,90.0
9.0,4.0,1.0,16.0,
0.0,4.0,1.0,71.0,622.0
1.0,4.0,2.0,50.0,
4.0,4.0,1.0,56.0,600.0
8.0,4.0,2.0,48.0,
8.0,4.0,1.0,51.0,600.0
3.0,16.0,2.0,55.0,622.0
10.0,4.0,1.0,20.0,
0.0,4.0,1.0,64.0,622.0
0.0,4.0,2.0,34.0,198.0
4.0,4.0,2.0,14.0,
2.0,4.0,1.0,11.0,
2.0,4.0,2.0,10.0,
1.0,4.0,1.0,8.0,
2.0,2.0,2.0,37.0,132.0
0.0,4.0,1.0,58.0,600.0
8.0,2.0,1.0,22.0,400.0
6.0,4.0,1.0,19.0,200.0
5.0,4.0,1.0,17.0,
8.0,2.0,1.0,15.0,
0.0,4.0,2.0,20.0,622.0
1.0,16.0,1.0,11.0,
0.0,4.0,1.0,1.0,
8.0,16.0,2.0,19.0,
10.0,16.0,1.0,27.0,750.0
10.0,2.0,1.0,43.0,500.0
2.0,16.0,2.0,34.0,750.0
0.0,4.0,1.0,7.0,
0.0,4.0,1.0,4.0,
0.0,4.0,1.0,4.0,
0.0,2.0,1.0,2.0,
0.0,16.0,2.0,71.0,1244.0
4.0,16.0,1.0,39.0,950.0
4.0,16.0,2.0,35.0,300.0
5.0,16.0,2.0,13.0,
0.0,16.0,1.0,5.0,
2.0,4.0,1.0,37.0,1000.0
2.0,16.0,2.0,37.0,
2.0,16.0,2.0,11.0,
4.0,16.0,1.0,31.0,1000.0
4.0,16.0,2.0,29.0,
4.0,16.0,1.0,12.0,
1.0,16.0,2.0,9.0,
0.0,16.0,2.0,55.0,622.0
8.0,4.0,1.0,25.0,1244.0
8.0,4.0,2.0,24.0,134.0
0.0,16.0,1.0,5.0,
0.0,4.0,2.0,2.0,
11.0,16.0,1.0,57.0,4200.0
13.0,16.0,2.0,52.0,7500.0
15.0,16.0,1.0,28.0,6200.0
14.0,16.0,1.0,21.0,
4.0,16.0,2.0,66.0,933.0
4.0,16.0,1.0,73.0,933.0
7.0,4.0,2.0,14.0,
0.0,2.0,1.0,64.0,1500.0
11.0,16.0,2.0,56.0,1500.0
15.0,16.0,2.0,32.0,1500.0
1.0,16.0,2.0,45.0,1800.0
0.0,4.0,1.0,49.0,3000.0
1.0,4.0,1.0,26.0,
11.0,16.0,2.0,57.0,2089.0
15.0,1.0,1.0,66.0,9800.0
0.0,16.0,2.0,82.0,1244.0
15.0,16.0,2.0,28.0,3500.0
11.0,4.0,1.0,21.0,800.0
13.0,4.0,2.0,19.0,590.0
0.0,4.0,2.0,0.0,
0.0,16.0,2.0,0.0,
14.0,16.0,2.0,47.0,2200.0
11.0,4.0,1.0,46.0,2700.0
11.0,16.0,1.0,20.0,2000.0
11.0,4.0,2.0,17.0,
11.0,16.0,1.0,37.0,1220.0
11.0,4.0,1.0,55.0,3500.0
15.0,4.0,2.0,57.0,2770.0
4.0,16.0,1.0,52.0,1500.0
8.0,2.0,2.0,42.0,722.0
11.0,2.0,2.0,21.0,
0.0,4.0,1.0,3.0,
,16.0,1.0,47.0,1400.0
8.0,16.0,1.0,17.0,480.0
9.0,16.0,1.0,21.0,872.0
11.0,4.0,2.0,22.0,
0.0,16.0,1.0,0.0,
5.0,4.0,1.0,44.0,
6.0,4.0,1.0,33.0,1700.0
14.0,16.0,2.0,27.0,
0.0,4.0,1.0,4.0,
4.0,16.0,1.0,56.0,600.0
5.0,16.0,2.0,49.0,
0.0,16.0,1.0,28.0,622.0
2.0,4.0,1.0,36.0,801.0
9.0,4.0,2.0,44.0,
2.0,4.0,1.0,48.0,680.0
11.0,4.0,1.0,18.0,
11.0,4.0,2.0,23.0,
11.0,16.0,1.0,24.0,600.0
0.0,16.0,1.0,1.0,
3.0,16.0,2.0,47.0,
5.0,4.0,1.0,43.0,680.0
15.0,4.0,2.0,26.0,800.0
8.0,2.0,1.0,30.0,2000.0
3.0,4.0,2.0,11.0,
0.0,4.0,1.0,2.0,
11.0,4.0,2.0,36.0,622.0
1.0,4.0,2.0,58.0,622.0
4.0,16.0,1.0,65.0,1244.0
4.0,4.0,1.0,38.0,1100.0
11.0,16.0,1.0,50.0,2000.0
4.0,16.0,2.0,36.0,622.0
10.0,4.0,2.0,19.0,700.0
8.0,16.0,1.0,17.0,622.0
8.0,4.0,1.0,14.0,120.0
10.0,4.0,2.0,17.0,350.0
11.0,16.0,2.0,42.0,900.0
11.0,16.0,1.0,21.0,1100.0
8.0,16.0,2.0,18.0,750.0
5.0,16.0,1.0,33.0,750.0
4.0,2.0,2.0,34.0,50.0
2.0,2.0,2.0,9.0,
0.0,4.0,1.0,8.0,
6.0,2.0,2.0,14.0,50.0
11.0,16.0,1.0,33.0,1200.0
11.0,4.0,2.0,25.0,
0.0,4.0,2.0,4.0,
0.0,4.0,2.0,63.0,1244.0
3.0,4.0,1.0,37.0,550.0
8.0,16.0,2.0,34.0,164.0
9.0,4.0,1.0,15.0,
6.0,4.0,2.0,14.0,
4.0,4.0,2.0,12.0,
4.0,16.0,1.0,44.0,800.0
4.0,4.0,2.0,39.0,
8.0,4.0,1.0,16.0,
1.0,16.0,1.0,9.0,
8.0,4.0,1.0,28.0,900.0
6.0,4.0,2.0,24.0,
0.0,4.0,2.0,6.0,
0.0,4.0,1.0,1.0,
4.0,16.0,1.0,43.0,850.0
11.0,2.0,2.0,43.0,622.0
6.0,4.0,1.0,16.0,
7.0,4.0,2.0,13.0,40.0
5.0,16.0,1.0,41.0,1000.0
3.0,4.0,2.0,28.0,
4.0,4.0,1.0,15.0,
0.0,16.0,2.0,5.0,
5.0,4.0,1.0,40.0,622.0
4.0,4.0,2.0,35.0,
9.0,4.0,2.0,15.0,
5.0,4.0,2.0,11.0,
0.0,4.0,1.0,4.0,
0.0,16.0,1.0,51.0,350.0
4.0,4.0,1.0,68.0,1122.0
4.0,16.0,2.0,58.0,972.0
11.0,16.0,1.0,27.0,350.0
1.0,4.0,1.0,45.0,1100.0
4.0,16.0,2.0,37.0,
11.0,16.0,1.0,20.0,
10.0,16.0,2.0,17.0,
5.0,4.0,2.0,49.0,1292.0
10.0,16.0,1.0,31.0,622.0
11.0,16.0,2.0,23.0,622.0
0.0,4.0,2.0,6.0,
12.0,4.0,1.0,46.0,800.0
5.0,16.0,2.0,43.0,
4.0,16.0,1.0,49.0,1650.0
3.0,16.0,2.0,47.0,
11.0,16.0,1.0,26.0,
8.0,4.0,1.0,58.0,650.0
1.0,4.0,1.0,45.0,600.0
1.0,4.0,2.0,39.0,140.0
9.0,4.0,1.0,53.0,500.0
11.0,4.0,2.0,52.0,
8.0,16.0,1.0,33.0,1300.0
11.0,4.0,2.0,35.0,
9.0,4.0,2.0,16.0,
4.0,16.0,1.0,11.0,
0.0,16.0,2.0,5.0,
12.0,16.0,1.0,46.0,1000.0
11.0,16.0,2.0,49.0,
7.0,16.0,2.0,14.0,
3.0,16.0,2.0,10.0,
1.0,16.0,1.0,58.0,400.0
0.0,2.0,2.0,47.0,
15.0,4.0,2.0,25.0,800.0
8.0,4.0,1.0,19.0,622.0
4.0,16.0,1.0,61.0,4500.0
4.0,16.0,2.0,33.0,854.0
9.0,16.0,2.0,16.0,
7.0,16.0,1.0,14.0,
0.0,16.0,1.0,7.0,
,16.0,1.0,22.0,622.0
3.0,16.0,2.0,82.0,1244.0
1.0,16.0,1.0,48.0,770.0
0.0,16.0,2.0,71.0,1244.0
11.0,16.0,2.0,33.0,1700.0
10.0,16.0,1.0,16.0,400.0
11.0,4.0,1.0,22.0,2500.0
,16.0,2.0,24.0,622.0
0.0,16.0,1.0,3.0,
0.0,16.0,1.0,3.0,
15.0,4.0,2.0,37.0,3700.0
6.0,16.0,2.0,13.0,
1.0,16.0,1.0,9.0,
11.0,16.0,1.0,44.0,1244.0
13.0,16.0,2.0,36.0,
3.0,16.0,2.0,77.0,1244.0
,16.0,1.0,34.0,2500.0
11.0,16.0,2.0,28.0,700.0
4.0,16.0,1.0,12.0,
3.0,16.0,2.0,10.0,
4.0,4.0,1.0,56.0,700.0
4.0,16.0,2.0,51.0,
11.0,4.0,1.0,36.0,900.0
11.0,2.0,2.0,34.0,602.0
0.0,4.0,1.0,4.0,
11.0,16.0,1.0,29.0,1244.0
11.0,16.0,2.0,24.0,622.0
1.0,16.0,1.0,8.0,
0.0,16.0,1.0,0.0,
5.0,4.0,2.0,32.0,466.0
9.0,4.0,2.0,15.0,100.0
4.0,4.0,2.0,11.0,
0.0,4.0,2.0,6.0,
1.0,16.0,1.0,70.0,622.0
0.0,2.0,1.0,50.0,500.0
3.0,4.0,2.0,50.0,150.0
11.0,4.0,1.0,24.0,700.0
4.0,16.0,1.0,60.0,1244.0
5.0,2.0,2.0,56.0,
8.0,4.0,1.0,34.0,900.0
7.0,4.0,1.0,15.0,622.0
4.0,4.0,1.0,32.0,1244.0
2.0,16.0,2.0,29.0,
4.0,16.0,1.0,13.0,
3.0,16.0,2.0,10.0,
0.0,16.0,1.0,8.0,
0.0,16.0,1.0,1.0,
4.0,4.0,2.0,35.0,602.0
4.0,4.0,2.0,12.0,
3.0,4.0,2.0,10.0,
0.0,4.0,2.0,5.0,
5.0,16.0,1.0,26.0,800.0
,2.0,2.0,24.0,
0.0,4.0,2.0,6.0,
0.0,4.0,2.0,5.0,
5.0,2.0,1.0,21.0,900.0
0.0,16.0,2.0,58.0,622.0
7.0,16.0,1.0,22.0,800.0
0.0,4.0,1.0,69.0,1244.0
0.0,4.0,2.0,61.0,
3.0,16.0,1.0,53.0,622.0
5.0,16.0,2.0,46.0,
10.0,16.0,2.0,18.0,
3.0,16.0,1.0,13.0,
4.0,16.0,1.0,47.0,1244.0
11.0,4.0,2.0,31.0,622.0
0.0,16.0,2.0,97.0,622.0
3.0,16.0,1.0,47.0,1244.0
4.0,16.0,1.0,53.0,
5.0,16.0,2.0,51.0,622.0
0.0,16.0,1.0,23.0,622.0
4.0,4.0,2.0,49.0,622.0
7.0,16.0,2.0,19.0,622.0
10.0,16.0,1.0,37.0,2000.0
11.0,8.0,2.0,34.0,38.0
10.0,8.0,1.0,17.0,
2.0,4.0,2.0,7.0,
6.0,4.0,1.0,25.0,700.0
2.0,16.0,2.0,42.0,900.0
4.0,4.0,1.0,53.0,622.0
3.0,4.0,2.0,49.0,
11.0,16.0,2.0,21.0,622.0
4.0,16.0,2.0,54.0,400.0
7.0,16.0,1.0,30.0,
0.0,4.0,1.0,54.0,622.0
3.0,4.0,2.0,50.0,622.0
5.0,4.0,1.0,23.0,622.0
8.0,4.0,2.0,20.0,500.0
0.0,16.0,1.0,4.0,
0.0,4.0,1.0,4.0,
0.0,4.0,1.0,2.0,
0.0,16.0,1.0,68.0,622.0
0.0,4.0,2.0,63.0,622.0
3.0,4.0,1.0,36.0,622.0
4.0,4.0,1.0,32.0,
0.0,4.0,1.0,17.0,622.0
0.0,16.0,2.0,73.0,1244.0
4.0,16.0,2.0,64.0,622.0
15.0,16.0,1.0,26.0,1200.0
,16.0,1.0,31.0,2500.0
15.0,4.0,2.0,30.0,1200.0
0.0,16.0,1.0,4.0,
11.0,16.0,1.0,43.0,750.0
4.0,16.0,2.0,36.0,172.0
7.0,16.0,1.0,17.0,
3.0,16.0,2.0,10.0,
0.0,16.0,1.0,7.0,
0.0,16.0,1.0,81.0,622.0
2.0,16.0,2.0,74.0,622.0
3.0,16.0,1.0,55.0,622.0
1.0,4.0,1.0,45.0,400.0
4.0,16.0,2.0,44.0,220.0
9.0,16.0,1.0,21.0,200.0
8.0,4.0,1.0,18.0,200.0
6.0,16.0,2.0,14.0,
4.0,16.0,1.0,60.0,4122.0
1.0,16.0,2.0,50.0,622.0
11.0,16.0,1.0,20.0,
3.0,16.0,1.0,49.0,1700.0
3.0,16.0,2.0,48.0,
1.0,16.0,1.0,63.0,622.0
0.0,16.0,2.0,60.0,622.0
4.0,16.0,1.0,30.0,300.0
4.0,16.0,1.0,55.0,400.0
4.0,4.0,2.0,55.0,692.0
4.0,16.0,1.0,33.0,300.0
8.0,16.0,2.0,26.0,64.0
0.0,16.0,1.0,7.0,
0.0,16.0,1.0,5.0,
0.0,16.0,1.0,57.0,800.0
4.0,16.0,2.0,51.0,210.0
5.0,16.0,1.0,25.0,
8.0,16.0,1.0,22.0,
8.0,16.0,1.0,20.0,
8.0,16.0,1.0,18.0,
7.0,16.0,1.0,15.0,
8.0,16.0,1.0,29.0,600.0
9.0,4.0,2.0,22.0,
0.0,16.0,1.0,3.0,
3.0,16.0,1.0,44.0,622.0
1.0,16.0,2.0,44.0,282.0
4.0,16.0,1.0,13.0,
4.0,2.0,2.0,35.0,166.0
8.0,4.0,1.0,38.0,700.0
6.0,4.0,2.0,14.0,
3.0,4.0,1.0,10.0,
0.0,4.0,1.0,5.0,
0.0,16.0,2.0,58.0,1244.0
8.0,4.0,2.0,19.0,
11.0,4.0,1.0,28.0,900.0
0.0,4.0,1.0,2.0,
0.0,16.0,1.0,56.0,
0.0,16.0,2.0,55.0,692.0
3.0,16.0,1.0,27.0,
2.0,16.0,2.0,39.0,1244.0
8.0,16.0,1.0,50.0,800.0
4.0,16.0,2.0,49.0,
0.0,2.0,2.0,55.0,1244.0
3.0,4.0,1.0,12.0,
4.0,16.0,2.0,46.0,622.0
11.0,4.0,1.0,20.0,800.0
11.0,4.0,1.0,17.0,800.0
5.0,4.0,1.0,39.0,622.0
0.0,4.0,2.0,32.0,190.0
4.0,4.0,2.0,14.0,
0.0,16.0,1.0,10.0,
0.0,4.0,1.0,8.0,
0.0,16.0,2.0,2.0,
7.0,16.0,2.0,24.0,
4.0,16.0,2.0,33.0,510.0
4.0,4.0,1.0,28.0,800.0
2.0,16.0,1.0,9.0,
0.0,16.0,2.0,3.0,
0.0,16.0,1.0,67.0,1244.0
7.0,16.0,2.0,21.0,
0.0,16.0,1.0,34.0,622.0
0.0,16.0,1.0,1.0,
11.0,16.0,2.0,35.0,464.0
0.0,16.0,1.0,36.0,400.0
4.0,16.0,1.0,14.0,
0.0,16.0,2.0,4.0,
11.0,4.0,1.0,35.0,1050.0
11.0,4.0,2.0,26.0,552.0
3.0,4.0,1.0,11.0,
2.0,4.0,1.0,9.0,
0.0,4.0,1.0,6.0,
13.0,16.0,1.0,28.0,1500.0
11.0,4.0,2.0,31.0,270.0
6.0,4.0,1.0,14.0,100.0
0.0,4.0,2.0,8.0,
11.0,4.0,1.0,42.0,4200.0
11.0,16.0,2.0,40.0,6250.0
9.0,4.0,1.0,18.0,
2.0,4.0,2.0,76.0,150.0
14.0,4.0,2.0,29.0,622.0
11.0,4.0,1.0,33.0,622.0
0.0,16.0,1.0,7.0,
0.0,4.0,2.0,1.0,
11.0,4.0,1.0,21.0,1800.0
5.0,4.0,2.0,26.0,
7.0,4.0,1.0,47.0,622.0
10.0,4.0,1.0,22.0,860.0
8.0,4.0,1.0,35.0,622.0
8.0,4.0,2.0,19.0,
4.0,4.0,1.0,15.0,
7.0,4.0,1.0,14.0,
0.0,4.0,2.0,1.0,
11.0,4.0,2.0,54.0,400.0
10.0,4.0,2.0,25.0,350.0
4.0,4.0,2.0,23.0,
9.0,4.0,1.0,28.0,800.0
0.0,16.0,2.0,8.0,
0.0,4.0,2.0,5.0,
0.0,4.0,2.0,2.0,
10.0,4.0,2.0,18.0,103.0
6.0,16.0,2.0,15.0,
4.0,4.0,1.0,11.0,
1.0,16.0,1.0,8.0,
15.0,16.0,2.0,54.0,1000.0
2.0,4.0,1.0,10.0,
4.0,16.0,1.0,59.0,1700.0
4.0,4.0,2.0,58.0,
0.0,4.0,1.0,49.0,4100.0
11.0,4.0,2.0,53.0,3100.0
0.0,4.0,2.0,52.0,622.0
11.0,16.0,2.0,32.0,622.0
8.0,16.0,2.0,15.0,
0.0,16.0,2.0,4.0,
11.0,2.0,2.0,54.0,622.0
0.0,16.0,1.0,79.0,622.0
0.0,4.0,2.0,7.0,
4.0,4.0,1.0,55.0,400.0
5.0,4.0,2.0,51.0,500.0
5.0,16.0,2.0,56.0,1800.0
6.0,4.0,1.0,28.0,450.0
0.0,4.0,1.0,9.0,
8.0,4.0,1.0,33.0,450.0
6.0,4.0,1.0,13.0,
11.0,2.0,1.0,29.0,1500.0
8.0,4.0,2.0,29.0,
0.0,4.0,2.0,3.0,
11.0,16.0,1.0,52.0,
12.0,2.0,2.0,36.0,
5.0,4.0,1.0,12.0,
0.0,4.0,1.0,3.0,
5.0,4.0,2.0,62.0,800.0
5.0,4.0,1.0,12.0,
9.0,4.0,1.0,23.0,600.0
11.0,4.0,2.0,20.0,100.0
0.0,4.0,1.0,3.0,
0.0,4.0,2.0,1.0,
0.0,2.0,2.0,70.0,622.0
5.0,4.0,1.0,55.0,1000.0
11.0,2.0,2.0,49.0,400.0
12.0,2.0,2.0,20.0,411.0
11.0,2.0,2.0,24.0,622.0
0.0,4.0,1.0,3.0,
0.0,4.0,2.0,64.0,622.0
8.0,4.0,1.0,37.0,1200.0
8.0,4.0,1.0,34.0,1500.0
15.0,4.0,2.0,56.0,1600.0
10.0,4.0,2.0,65.0,2122.0
11.0,4.0,1.0,32.0,800.0
7.0,4.0,1.0,32.0,
11.0,4.0,2.0,41.0,
8.0,4.0,1.0,45.0,1000.0
4.0,4.0,2.0,11.0,
0.0,4.0,2.0,6.0,
0.0,4.0,2.0,0.0,
0.0,4.0,1.0,65.0,800.0
0.0,2.0,1.0,41.0,800.0
10.0,4.0,2.0,17.0,70.0
4.0,4.0,1.0,12.0,70.0
11.0,2.0,1.0,49.0,800.0
0.0,16.0,2.0,36.0,
11.0,4.0,1.0,30.0,1500.0
11.0,4.0,2.0,25.0,
0.0,16.0,2.0,2.0,
11.0,16.0,2.0,32.0,1200.0
0.0,16.0,1.0,2.0,
5.0,4.0,1.0,29.0,800.0
8.0,4.0,2.0,28.0,352.0
3.0,4.0,1.0,11.0,
2.0,4.0,1.0,9.0,
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,1.0,
8.0,4.0,1.0,30.0,600.0
11.0,4.0,2.0,28.0,982.0
0.0,4.0,1.0,7.0,
0.0,4.0,2.0,5.0,
13.0,4.0,2.0,25.0,500.0
15.0,4.0,1.0,30.0,2400.0
15.0,16.0,2.0,56.0,1200.0
15.0,16.0,1.0,52.0,1200.0
7.0,16.0,1.0,14.0,
8.0,4.0,1.0,40.0,622.0
8.0,16.0,2.0,44.0,730.0
9.0,16.0,2.0,16.0,
4.0,16.0,1.0,71.0,622.0
0.0,4.0,1.0,50.0,750.0
11.0,4.0,2.0,54.0,600.0
0.0,4.0,1.0,44.0,600.0
0.0,4.0,1.0,46.0,
5.0,2.0,1.0,41.0,3000.0
11.0,4.0,1.0,55.0,622.0
8.0,16.0,1.0,43.0,2500.0
11.0,16.0,2.0,33.0,
1.0,16.0,2.0,8.0,
0.0,16.0,2.0,4.0,
6.0,16.0,2.0,63.0,3000.0
8.0,16.0,1.0,34.0,3000.0
0.0,4.0,1.0,49.0,622.0
4.0,4.0,2.0,48.0,820.0
8.0,4.0,2.0,51.0,
8.0,4.0,1.0,35.0,850.0
0.0,4.0,1.0,4.0,
0.0,4.0,2.0,63.0,1244.0
5.0,4.0,1.0,28.0,600.0
5.0,4.0,1.0,22.0,
0.0,4.0,2.0,3.0,
0.0,4.0,2.0,2.0,
0.0,4.0,1.0,1.0,
10.0,16.0,2.0,57.0,622.0
15.0,16.0,2.0,29.0,3500.0
10.0,4.0,1.0,19.0,622.0
7.0,4.0,1.0,20.0,622.0
4.0,4.0,1.0,53.0,622.0
4.0,16.0,2.0,50.0,622.0
11.0,16.0,1.0,48.0,622.0
11.0,2.0,2.0,46.0,900.0
13.0,16.0,2.0,20.0,825.0
11.0,16.0,1.0,54.0,2000.0
15.0,4.0,2.0,47.0,2000.0
11.0,16.0,2.0,20.0,672.0
7.0,16.0,1.0,13.0,
3.0,4.0,1.0,46.0,2000.0
11.0,4.0,2.0,42.0,
9.0,4.0,1.0,17.0,
11.0,16.0,1.0,49.0,2500.0
11.0,16.0,2.0,47.0,
11.0,16.0,1.0,39.0,3650.0
11.0,16.0,2.0,41.0,790.0
12.0,4.0,2.0,22.0,800.0
12.0,16.0,1.0,20.0,
11.0,4.0,2.0,37.0,7000.0
11.0,4.0,1.0,26.0,700.0
5.0,4.0,2.0,12.0,
3.0,4.0,1.0,11.0,
15.0,16.0,2.0,36.0,1800.0
11.0,4.0,2.0,18.0,900.0
7.0,4.0,1.0,17.0,
15.0,16.0,1.0,62.0,2000.0
11.0,16.0,2.0,50.0,900.0
14.0,16.0,2.0,23.0,622.0
8.0,4.0,1.0,43.0,1300.0
11.0,16.0,2.0,41.0,
11.0,4.0,2.0,19.0,622.0
